,date,country,type,cases,CODE
36956,2021-02-21,Jamaica,confirmed,21382,JAM
36957,2021-02-22,Jamaica,confirmed,21679,JAM
36958,2021-02-23,Jamaica,confirmed,21826,JAM
36959,2021-02-24,Jamaica,confirmed,22019,JAM
36960,2021-02-25,Jamaica,confirmed,22267,JAM
36961,2021-02-26,Jamaica,confirmed,22471,JAM
36962,2021-02-27,Jamaica,confirmed,22817,JAM
36963,2021-02-28,Jamaica,confirmed,23263,JAM
36964,2021-03-01,Jamaica,confirmed,23599,JAM
36965,2021-03-02,Jamaica,confirmed,23838,JAM
36966,2021-03-03,Jamaica,confirmed,24103,JAM
36967,2021-03-04,Jamaica,confirmed,24444,JAM
36968,2021-03-05,Jamaica,confirmed,24776,JAM
36969,2021-03-06,Jamaica,confirmed,25303,JAM
36970,2021-03-07,Jamaica,confirmed,26026,JAM
36971,2021-03-08,Jamaica,confirmed,26904,JAM
36972,2021-03-09,Jamaica,confirmed,27465,JAM
36973,2021-03-10,Jamaica,confirmed,28273,JAM
36974,2021-03-11,Jamaica,confirmed,28968,JAM
36975,2021-03-12,Jamaica,confirmed,29387,JAM
36976,2021-03-13,Jamaica,confirmed,29912,JAM
36977,2021-03-14,Jamaica,confirmed,30499,JAM
36978,2021-03-15,Jamaica,confirmed,31305,JAM
36979,2021-03-16,Jamaica,confirmed,31907,JAM
36980,2021-03-17,Jamaica,confirmed,32728,JAM
36981,2021-03-18,Jamaica,confirmed,33366,JAM
36982,2021-03-19,Jamaica,confirmed,33970,JAM
36983,2021-03-20,Jamaica,confirmed,34665,JAM
36984,2021-03-21,Jamaica,confirmed,35338,JAM
36985,2021-03-22,Jamaica,confirmed,35896,JAM
36986,2021-03-23,Jamaica,confirmed,36231,JAM
36987,2021-03-24,Jamaica,confirmed,36670,JAM
36988,2021-03-25,Jamaica,confirmed,37128,JAM
36989,2021-03-26,Jamaica,confirmed,37458,JAM
36990,2021-03-27,Jamaica,confirmed,37747,JAM
36991,2021-03-28,Jamaica,confirmed,38227,JAM
36992,2021-03-29,Jamaica,confirmed,38514,JAM
36993,2021-03-30,Jamaica,confirmed,38848,JAM
36994,2021-03-31,Jamaica,confirmed,39237,JAM
36995,2021-04-01,Jamaica,confirmed,39543,JAM
36996,2021-04-02,Jamaica,confirmed,39967,JAM
36997,2021-04-03,Jamaica,confirmed,40449,JAM
36998,2021-04-04,Jamaica,confirmed,40663,JAM
36999,2021-04-05,Jamaica,confirmed,41013,JAM
37000,2021-04-06,Jamaica,confirmed,41328,JAM
37001,2021-04-07,Jamaica,confirmed,41400,JAM
37002,2021-04-08,Jamaica,confirmed,41604,JAM
37003,2021-04-09,Jamaica,confirmed,41843,JAM
37004,2021-04-10,Jamaica,confirmed,42119,JAM
37005,2021-04-11,Jamaica,confirmed,42500,JAM
37006,2021-04-12,Jamaica,confirmed,42763,JAM
37007,2021-04-13,Jamaica,confirmed,42924,JAM
37008,2021-04-14,Jamaica,confirmed,43054,JAM
37009,2021-04-15,Jamaica,confirmed,43240,JAM
37010,2021-04-16,Jamaica,confirmed,43473,JAM
37011,2021-04-17,Jamaica,confirmed,43684,JAM
37012,2021-04-18,Jamaica,confirmed,43890,JAM
37013,2021-04-19,Jamaica,confirmed,44136,JAM
37014,2021-04-20,Jamaica,confirmed,44254,JAM
37015,2021-04-21,Jamaica,confirmed,44337,JAM
37016,2021-04-22,Jamaica,confirmed,44502,JAM
37017,2020-01-22,Japan,confirmed,2,JPN
37018,2020-01-23,Japan,confirmed,2,JPN
37019,2020-01-24,Japan,confirmed,2,JPN
37020,2020-01-25,Japan,confirmed,2,JPN
37021,2020-01-26,Japan,confirmed,4,JPN
37022,2020-01-27,Japan,confirmed,4,JPN
37023,2020-01-28,Japan,confirmed,7,JPN
37024,2020-01-29,Japan,confirmed,7,JPN
37025,2020-01-30,Japan,confirmed,11,JPN
37026,2020-01-31,Japan,confirmed,15,JPN
37027,2020-02-01,Japan,confirmed,20,JPN
37028,2020-02-02,Japan,confirmed,20,JPN
37029,2020-02-03,Japan,confirmed,20,JPN
37030,2020-02-04,Japan,confirmed,22,JPN
37031,2020-02-05,Japan,confirmed,23,JPN
37032,2020-02-06,Japan,confirmed,23,JPN
37033,2020-02-07,Japan,confirmed,23,JPN
37034,2020-02-08,Japan,confirmed,24,JPN
37035,2020-02-09,Japan,confirmed,24,JPN
37036,2020-02-10,Japan,confirmed,26,JPN
37037,2020-02-11,Japan,confirmed,27,JPN
37038,2020-02-12,Japan,confirmed,28,JPN
37039,2020-02-13,Japan,confirmed,33,JPN
37040,2020-02-14,Japan,confirmed,43,JPN
37041,2020-02-15,Japan,confirmed,54,JPN
37042,2020-02-16,Japan,confirmed,60,JPN
37043,2020-02-17,Japan,confirmed,67,JPN
37044,2020-02-18,Japan,confirmed,79,JPN
37045,2020-02-19,Japan,confirmed,85,JPN
37046,2020-02-20,Japan,confirmed,95,JPN
37047,2020-02-21,Japan,confirmed,112,JPN
37048,2020-02-22,Japan,confirmed,137,JPN
37049,2020-02-23,Japan,confirmed,149,JPN
37050,2020-02-24,Japan,confirmed,160,JPN
37051,2020-02-25,Japan,confirmed,173,JPN
37052,2020-02-26,Japan,confirmed,192,JPN
37053,2020-02-27,Japan,confirmed,218,JPN
37054,2020-02-28,Japan,confirmed,236,JPN
37055,2020-02-29,Japan,confirmed,245,JPN
37056,2020-03-01,Japan,confirmed,259,JPN
37057,2020-03-02,Japan,confirmed,278,JPN
37058,2020-03-03,Japan,confirmed,298,JPN
37059,2020-03-04,Japan,confirmed,333,JPN
37060,2020-03-05,Japan,confirmed,365,JPN
37061,2020-03-06,Japan,confirmed,420,JPN
37062,2020-03-07,Japan,confirmed,466,JPN
37063,2020-03-08,Japan,confirmed,499,JPN
37064,2020-03-09,Japan,confirmed,527,JPN
37065,2020-03-10,Japan,confirmed,585,JPN
37066,2020-03-11,Japan,confirmed,640,JPN
37067,2020-03-12,Japan,confirmed,696,JPN
37068,2020-03-13,Japan,confirmed,733,JPN
37069,2020-03-14,Japan,confirmed,795,JPN
37070,2020-03-15,Japan,confirmed,826,JPN
37071,2020-03-16,Japan,confirmed,843,JPN
37072,2020-03-17,Japan,confirmed,893,JPN
37073,2020-03-18,Japan,confirmed,928,JPN
37074,2020-03-19,Japan,confirmed,968,JPN
37075,2020-03-20,Japan,confirmed,1022,JPN
37076,2020-03-21,Japan,confirmed,1059,JPN
37077,2020-03-22,Japan,confirmed,1104,JPN
37078,2020-03-23,Japan,confirmed,1144,JPN
37079,2020-03-24,Japan,confirmed,1217,JPN
37080,2020-03-25,Japan,confirmed,1314,JPN
37081,2020-03-26,Japan,confirmed,1416,JPN
37082,2020-03-27,Japan,confirmed,1530,JPN
37083,2020-03-28,Japan,confirmed,1728,JPN
37084,2020-03-29,Japan,confirmed,1907,JPN
37085,2020-03-30,Japan,confirmed,2001,JPN
37086,2020-03-31,Japan,confirmed,2255,JPN
37087,2020-04-01,Japan,confirmed,2535,JPN
37088,2020-04-02,Japan,confirmed,2818,JPN
37089,2020-04-03,Japan,confirmed,3154,JPN
37090,2020-04-04,Japan,confirmed,3525,JPN
37091,2020-04-05,Japan,confirmed,3876,JPN
37092,2020-04-06,Japan,confirmed,4110,JPN
37093,2020-04-07,Japan,confirmed,4485,JPN
37094,2020-04-08,Japan,confirmed,5020,JPN
37095,2020-04-09,Japan,confirmed,5614,JPN
37096,2020-04-10,Japan,confirmed,6250,JPN
37097,2020-04-11,Japan,confirmed,6951,JPN
37098,2020-04-12,Japan,confirmed,7473,JPN
37099,2020-04-13,Japan,confirmed,7773,JPN
37100,2020-04-14,Japan,confirmed,8277,JPN
37101,2020-04-15,Japan,confirmed,8835,JPN
37102,2020-04-16,Japan,confirmed,9398,JPN
37103,2020-04-17,Japan,confirmed,9958,JPN
37104,2020-04-18,Japan,confirmed,10548,JPN
37105,2020-04-19,Japan,confirmed,10914,JPN
37106,2020-04-20,Japan,confirmed,11258,JPN
37107,2020-04-21,Japan,confirmed,11641,JPN
37108,2020-04-22,Japan,confirmed,12037,JPN
37109,2020-04-23,Japan,confirmed,12469,JPN
37110,2020-04-24,Japan,confirmed,12854,JPN
37111,2020-04-25,Japan,confirmed,13186,JPN
37112,2020-04-26,Japan,confirmed,13405,JPN
37113,2020-04-27,Japan,confirmed,13576,JPN
37114,2020-04-28,Japan,confirmed,13860,JPN
37115,2020-04-29,Japan,confirmed,14076,JPN
37116,2020-04-30,Japan,confirmed,14284,JPN
37117,2020-05-01,Japan,confirmed,14558,JPN
37118,2020-05-02,Japan,confirmed,14861,JPN
37119,2020-05-03,Japan,confirmed,15061,JPN
37120,2020-05-04,Japan,confirmed,15229,JPN
37121,2020-05-05,Japan,confirmed,15354,JPN
37122,2020-05-06,Japan,confirmed,15455,JPN
37123,2020-05-07,Japan,confirmed,15553,JPN
37124,2020-05-08,Japan,confirmed,15640,JPN
37125,2020-05-09,Japan,confirmed,15755,JPN
37126,2020-05-10,Japan,confirmed,15824,JPN
37127,2020-05-11,Japan,confirmed,15861,JPN
37128,2020-05-12,Japan,confirmed,15948,JPN
37129,2020-05-13,Japan,confirmed,15998,JPN
37130,2020-05-14,Japan,confirmed,16096,JPN
37131,2020-05-15,Japan,confirmed,16148,JPN
37132,2020-05-16,Japan,confirmed,16202,JPN
37133,2020-05-17,Japan,confirmed,16226,JPN
37134,2020-05-18,Japan,confirmed,16259,JPN
37135,2020-05-19,Japan,confirmed,16287,JPN
37136,2020-05-20,Japan,confirmed,16321,JPN
37137,2020-05-21,Japan,confirmed,16362,JPN
37138,2020-05-22,Japan,confirmed,16385,JPN
37139,2020-05-23,Japan,confirmed,16410,JPN
37140,2020-05-24,Japan,confirmed,16451,JPN
37141,2020-05-25,Japan,confirmed,16472,JPN
37142,2020-05-26,Japan,confirmed,16502,JPN
37143,2020-05-27,Japan,confirmed,16528,JPN
37144,2020-05-28,Japan,confirmed,16598,JPN
37145,2020-05-29,Japan,confirmed,16673,JPN
37146,2020-05-30,Japan,confirmed,16716,JPN
37147,2020-05-31,Japan,confirmed,16751,JPN
37148,2020-06-01,Japan,confirmed,16787,JPN
37149,2020-06-02,Japan,confirmed,16837,JPN
37150,2020-06-03,Japan,confirmed,16867,JPN
37151,2020-06-04,Japan,confirmed,16911,JPN
37152,2020-06-05,Japan,confirmed,16958,JPN
37153,2020-06-06,Japan,confirmed,17000,JPN
37154,2020-06-07,Japan,confirmed,17039,JPN
37155,2020-06-08,Japan,confirmed,17060,JPN
37156,2020-06-09,Japan,confirmed,17111,JPN
37157,2020-06-10,Japan,confirmed,17146,JPN
37158,2020-06-11,Japan,confirmed,17187,JPN
37159,2020-06-12,Japan,confirmed,17250,JPN
37160,2020-06-13,Japan,confirmed,17293,JPN
37161,2020-06-14,Japan,confirmed,17369,JPN
37162,2020-06-15,Japan,confirmed,17439,JPN
37163,2020-06-16,Japan,confirmed,17484,JPN
37164,2020-06-17,Japan,confirmed,17530,JPN
37165,2020-06-18,Japan,confirmed,17588,JPN
37166,2020-06-19,Japan,confirmed,17658,JPN
37167,2020-06-20,Japan,confirmed,17725,JPN
37168,2020-06-21,Japan,confirmed,17780,JPN
37169,2020-06-22,Japan,confirmed,17820,JPN
37170,2020-06-23,Japan,confirmed,17879,JPN
37171,2020-06-24,Japan,confirmed,17963,JPN
37172,2020-06-25,Japan,confirmed,18055,JPN
37173,2020-06-26,Japan,confirmed,18162,JPN
37174,2020-06-27,Japan,confirmed,18254,JPN
37175,2020-06-28,Japan,confirmed,18366,JPN
37176,2020-06-29,Japan,confirmed,18476,JPN
37177,2020-06-30,Japan,confirmed,18615,JPN
37178,2020-07-01,Japan,confirmed,18838,JPN
37179,2020-07-02,Japan,confirmed,19055,JPN
37180,2020-07-03,Japan,confirmed,19185,JPN
37181,2020-07-04,Japan,confirmed,19461,JPN
37182,2020-07-05,Japan,confirmed,19668,JPN
37183,2020-07-06,Japan,confirmed,19848,JPN
37184,2020-07-07,Japan,confirmed,20055,JPN
37185,2020-07-08,Japan,confirmed,20261,JPN
37186,2020-07-09,Japan,confirmed,20617,JPN
37187,2020-07-10,Japan,confirmed,21044,JPN
37188,2020-07-11,Japan,confirmed,21430,JPN
37189,2020-07-12,Japan,confirmed,21841,JPN
37190,2020-07-13,Japan,confirmed,22125,JPN
37191,2020-07-14,Japan,confirmed,22437,JPN
37192,2020-07-15,Japan,confirmed,23172,JPN
37193,2020-07-16,Japan,confirmed,23510,JPN
37194,2020-07-17,Japan,confirmed,24104,JPN
37195,2020-07-18,Japan,confirmed,24946,JPN
37196,2020-07-19,Japan,confirmed,25446,JPN
37197,2020-07-20,Japan,confirmed,25706,JPN
37198,2020-07-21,Japan,confirmed,26463,JPN
37199,2020-07-22,Japan,confirmed,27136,JPN
37200,2020-07-23,Japan,confirmed,28114,JPN
37201,2020-07-24,Japan,confirmed,28883,JPN
37202,2020-07-25,Japan,confirmed,29684,JPN
37203,2020-07-26,Japan,confirmed,30548,JPN
37204,2020-07-27,Japan,confirmed,31142,JPN
37205,2020-07-28,Japan,confirmed,32116,JPN
37206,2020-07-29,Japan,confirmed,33382,JPN
37207,2020-07-30,Japan,confirmed,35144,JPN
37208,2020-07-31,Japan,confirmed,36234,JPN
37209,2020-08-01,Japan,confirmed,37804,JPN
37210,2020-08-02,Japan,confirmed,39116,JPN
37211,2020-08-03,Japan,confirmed,40099,JPN
37212,2020-08-04,Japan,confirmed,41347,JPN
37213,2020-08-05,Japan,confirmed,42686,JPN
37214,2020-08-06,Japan,confirmed,44167,JPN
37215,2020-08-07,Japan,confirmed,45764,JPN
37216,2020-08-08,Japan,confirmed,47342,JPN
37217,2020-08-09,Japan,confirmed,48782,JPN
37218,2020-08-10,Japan,confirmed,49617,JPN
37219,2020-08-11,Japan,confirmed,50302,JPN
37220,2020-08-12,Japan,confirmed,51288,JPN
37221,2020-08-13,Japan,confirmed,52471,JPN
37222,2020-08-14,Japan,confirmed,53818,JPN
37223,2020-08-15,Japan,confirmed,55051,JPN
37224,2020-08-16,Japan,confirmed,56074,JPN
37225,2020-08-17,Japan,confirmed,56717,JPN
37226,2020-08-18,Japan,confirmed,57636,JPN
37227,2020-08-19,Japan,confirmed,58728,JPN
37228,2020-08-20,Japan,confirmed,59900,JPN
37229,2020-08-21,Japan,confirmed,60949,JPN
37230,2020-08-22,Japan,confirmed,61916,JPN
37231,2020-08-23,Japan,confirmed,62658,JPN
37232,2020-08-24,Japan,confirmed,63158,JPN
37233,2020-08-25,Japan,confirmed,63888,JPN
37234,2020-08-26,Japan,confirmed,64779,JPN
37235,2020-08-27,Japan,confirmed,65653,JPN
37236,2020-08-28,Japan,confirmed,66499,JPN
37237,2020-08-29,Japan,confirmed,67353,JPN
37238,2020-08-30,Japan,confirmed,67958,JPN
37239,2020-08-31,Japan,confirmed,68396,JPN
37240,2020-09-01,Japan,confirmed,69023,JPN
37241,2020-09-02,Japan,confirmed,69619,JPN
37242,2020-09-03,Japan,confirmed,70278,JPN
37243,2020-09-04,Japan,confirmed,70866,JPN
37244,2020-09-05,Japan,confirmed,71467,JPN
37245,2020-09-06,Japan,confirmed,71918,JPN
37246,2020-09-07,Japan,confirmed,72213,JPN
37247,2020-09-08,Japan,confirmed,72724,JPN
37248,2020-09-09,Japan,confirmed,73264,JPN
37249,2020-09-10,Japan,confirmed,73916,JPN
37250,2020-09-11,Japan,confirmed,74558,JPN
37251,2020-09-12,Japan,confirmed,75206,JPN
37252,2020-09-13,Japan,confirmed,75646,JPN
37253,2020-09-14,Japan,confirmed,75914,JPN
37254,2020-09-15,Japan,confirmed,76446,JPN
37255,2020-09-16,Japan,confirmed,76997,JPN
37256,2020-09-17,Japan,confirmed,77488,JPN
37257,2020-09-18,Japan,confirmed,78061,JPN
37258,2020-09-19,Japan,confirmed,78662,JPN
37259,2020-09-20,Japan,confirmed,79142,JPN
37260,2020-09-21,Japan,confirmed,79462,JPN
37261,2020-09-22,Japan,confirmed,79773,JPN
37262,2020-09-23,Japan,confirmed,80009,JPN
37263,2020-09-24,Japan,confirmed,80490,JPN
37264,2020-09-25,Japan,confirmed,81054,JPN
37265,2020-09-26,Japan,confirmed,81703,JPN
37266,2020-09-27,Japan,confirmed,82186,JPN
37267,2020-09-28,Japan,confirmed,82484,JPN
37268,2020-09-29,Japan,confirmed,83022,JPN
37269,2020-09-30,Japan,confirmed,83591,JPN
37270,2020-10-01,Japan,confirmed,84244,JPN
37271,2020-10-02,Japan,confirmed,84768,JPN
37272,2020-10-03,Japan,confirmed,85345,JPN
37273,2020-10-04,Japan,confirmed,85746,JPN
37274,2020-10-05,Japan,confirmed,86027,JPN
37275,2020-10-06,Japan,confirmed,86540,JPN
37276,2020-10-07,Japan,confirmed,87039,JPN
37277,2020-10-08,Japan,confirmed,87679,JPN
37278,2020-10-09,Japan,confirmed,88267,JPN
37279,2020-10-10,Japan,confirmed,88962,JPN
37280,2020-10-11,Japan,confirmed,89400,JPN
37281,2020-10-12,Japan,confirmed,89652,JPN
37282,2020-10-13,Japan,confirmed,90153,JPN
37283,2020-10-14,Japan,confirmed,90694,JPN
37284,2020-10-15,Japan,confirmed,91402,JPN
37285,2020-10-16,Japan,confirmed,92044,JPN
37286,2020-10-17,Japan,confirmed,92670,JPN
37287,2020-10-18,Japan,confirmed,93098,JPN
37288,2020-10-19,Japan,confirmed,93408,JPN
37289,2020-10-20,Japan,confirmed,93895,JPN
37290,2020-10-21,Japan,confirmed,94515,JPN
37291,2020-10-22,Japan,confirmed,95134,JPN
37292,2020-10-23,Japan,confirmed,95868,JPN
37293,2020-10-24,Japan,confirmed,96599,JPN
37294,2020-10-25,Japan,confirmed,97095,JPN
37295,2020-10-26,Japan,confirmed,97503,JPN
37296,2020-10-27,Japan,confirmed,98146,JPN
37297,2020-10-28,Japan,confirmed,98877,JPN
37298,2020-10-29,Japan,confirmed,99674,JPN
37299,2020-10-30,Japan,confirmed,100450,JPN
37300,2020-10-31,Japan,confirmed,101327,JPN
37301,2020-11-01,Japan,confirmed,101943,JPN
37302,2020-11-02,Japan,confirmed,102431,JPN
37303,2020-11-03,Japan,confirmed,103309,JPN
37304,2020-11-04,Japan,confirmed,103928,JPN
37305,2020-11-05,Japan,confirmed,104964,JPN
37306,2020-11-06,Japan,confirmed,106136,JPN
37307,2020-11-07,Japan,confirmed,107439,JPN
37308,2020-11-08,Japan,confirmed,108394,JPN
37309,2020-11-09,Japan,confirmed,109191,JPN
37310,2020-11-10,Japan,confirmed,110487,JPN
37311,2020-11-11,Japan,confirmed,112011,JPN
37312,2020-11-12,Japan,confirmed,113655,JPN
37313,2020-11-13,Japan,confirmed,115360,JPN
37314,2020-11-14,Japan,confirmed,117113,JPN
37315,2020-11-15,Japan,confirmed,118611,JPN
37316,2020-11-16,Japan,confirmed,119557,JPN
37317,2020-11-17,Japan,confirmed,121247,JPN
37318,2020-11-18,Japan,confirmed,123477,JPN
37319,2020-11-19,Japan,confirmed,125859,JPN
37320,2020-11-20,Japan,confirmed,128285,JPN
37321,2020-11-21,Japan,confirmed,130871,JPN
37322,2020-11-22,Japan,confirmed,133034,JPN
37323,2020-11-23,Japan,confirmed,134554,JPN
37324,2020-11-24,Japan,confirmed,135786,JPN
37325,2020-11-25,Japan,confirmed,137735,JPN
37326,2020-11-26,Japan,confirmed,140225,JPN
37327,2020-11-27,Japan,confirmed,142778,JPN
37328,2020-11-28,Japan,confirmed,145457,JPN
37329,2020-11-29,Japan,confirmed,147515,JPN
37330,2020-11-30,Japan,confirmed,148962,JPN
37331,2020-12-01,Japan,confirmed,150976,JPN
37332,2020-12-02,Japan,confirmed,153432,JPN
37333,2020-12-03,Japan,confirmed,155938,JPN
37334,2020-12-04,Japan,confirmed,158387,JPN
37335,2020-12-05,Japan,confirmed,160870,JPN
37336,2020-12-06,Japan,confirmed,162917,JPN
37337,2020-12-07,Japan,confirmed,164434,JPN
37338,2020-12-08,Japan,confirmed,166592,JPN
37339,2020-12-09,Japan,confirmed,169429,JPN
37340,2020-12-10,Japan,confirmed,172406,JPN
37341,2020-12-11,Japan,confirmed,175310,JPN
37342,2020-12-12,Japan,confirmed,178272,JPN
37343,2020-12-13,Japan,confirmed,180639,JPN
37344,2020-12-14,Japan,confirmed,182311,JPN
37345,2020-12-15,Japan,confirmed,184752,JPN
37346,2020-12-16,Japan,confirmed,187751,JPN
37347,2020-12-17,Japan,confirmed,190950,JPN
37348,2020-12-18,Japan,confirmed,193753,JPN
37349,2020-12-19,Japan,confirmed,196815,JPN
37350,2020-12-20,Japan,confirmed,199270,JPN
37351,2020-12-21,Japan,confirmed,201074,JPN
37352,2020-12-22,Japan,confirmed,203732,JPN
37353,2020-12-23,Japan,confirmed,207007,JPN
37354,2020-12-24,Japan,confirmed,210769,JPN
37355,2020-12-25,Japan,confirmed,214575,JPN
37356,2020-12-26,Japan,confirmed,218467,JPN
37357,2020-12-27,Japan,confirmed,221412,JPN
37358,2020-12-28,Japan,confirmed,223786,JPN
37359,2020-12-29,Japan,confirmed,227415,JPN
37360,2020-12-30,Japan,confirmed,231271,JPN
37361,2020-12-31,Japan,confirmed,235811,JPN
37362,2021-01-01,Japan,confirmed,239068,JPN
37363,2021-01-02,Japan,confirmed,242097,JPN
37364,2021-01-03,Japan,confirmed,245293,JPN
37365,2021-01-04,Japan,confirmed,248625,JPN
37366,2021-01-05,Japan,confirmed,253571,JPN
37367,2021-01-06,Japan,confirmed,259521,JPN
37368,2021-01-07,Japan,confirmed,267084,JPN
37369,2021-01-08,Japan,confirmed,274947,JPN
37370,2021-01-09,Japan,confirmed,282737,JPN
37371,2021-01-10,Japan,confirmed,288818,JPN
37372,2021-01-11,Japan,confirmed,293746,JPN
37373,2021-01-12,Japan,confirmed,298321,JPN
37374,2021-01-13,Japan,confirmed,304140,JPN
37375,2021-01-14,Japan,confirmed,310734,JPN
37376,2021-01-15,Japan,confirmed,317871,JPN
37377,2021-01-16,Japan,confirmed,324942,JPN
37378,2021-01-17,Japan,confirmed,330715,JPN
37379,2021-01-18,Japan,confirmed,335605,JPN
37380,2021-01-19,Japan,confirmed,340989,JPN
37381,2021-01-20,Japan,confirmed,346508,JPN
37382,2021-01-21,Japan,confirmed,352129,JPN
37383,2021-01-22,Japan,confirmed,357174,JPN
37384,2021-01-23,Japan,confirmed,361928,JPN
37385,2021-01-24,Japan,confirmed,365899,JPN
37386,2021-01-25,Japan,confirmed,368684,JPN
37387,2021-01-26,Japan,confirmed,372545,JPN
37388,2021-01-27,Japan,confirmed,376482,JPN
37389,2021-01-28,Japan,confirmed,380644,JPN
37390,2021-01-29,Japan,confirmed,384180,JPN
37391,2021-01-30,Japan,confirmed,387499,JPN
37392,2021-01-31,Japan,confirmed,390166,JPN
37393,2021-02-01,Japan,confirmed,391956,JPN
37394,2021-02-02,Japan,confirmed,394269,JPN
37395,2021-02-03,Japan,confirmed,396900,JPN
37396,2021-02-04,Japan,confirmed,399492,JPN
37397,2021-02-05,Japan,confirmed,401858,JPN
37398,2021-02-06,Japan,confirmed,404128,JPN
37399,2021-02-07,Japan,confirmed,405765,JPN
37400,2021-02-08,Japan,confirmed,406992,JPN
37401,2021-02-09,Japan,confirmed,408550,JPN
37402,2021-02-10,Japan,confirmed,410434,JPN
37403,2021-02-11,Japan,confirmed,412125,JPN
37404,2021-02-12,Japan,confirmed,413441,JPN
37405,2021-02-13,Japan,confirmed,414803,JPN
37406,2021-02-14,Japan,confirmed,416154,JPN
37407,2021-02-15,Japan,confirmed,417127,JPN
37408,2021-02-16,Japan,confirmed,418435,JPN
37409,2021-02-17,Japan,confirmed,419896,JPN
37410,2021-02-18,Japan,confirmed,421421,JPN
37411,2021-02-19,Japan,confirmed,422718,JPN
37412,2021-02-20,Japan,confirmed,423952,JPN
37413,2021-02-21,Japan,confirmed,424988,JPN
37414,2021-02-22,Japan,confirmed,425725,JPN
37415,2021-02-23,Japan,confirmed,426828,JPN
37416,2021-02-24,Japan,confirmed,427732,JPN
37417,2021-02-25,Japan,confirmed,428816,JPN
37418,2021-02-26,Japan,confirmed,429873,JPN
37419,2021-02-27,Japan,confirmed,431093,JPN
37420,2021-02-28,Japan,confirmed,432090,JPN
37421,2021-03-01,Japan,confirmed,432778,JPN
37422,2021-03-02,Japan,confirmed,433700,JPN
37423,2021-03-03,Japan,confirmed,434944,JPN
37424,2021-03-04,Japan,confirmed,436093,JPN
37425,2021-03-05,Japan,confirmed,437222,JPN
37426,2021-03-06,Japan,confirmed,437634,JPN
37427,2021-03-07,Japan,confirmed,439356,JPN
37428,2021-03-08,Japan,confirmed,439977,JPN
37429,2021-03-09,Japan,confirmed,441152,JPN
37430,2021-03-10,Japan,confirmed,442411,JPN
37431,2021-03-11,Japan,confirmed,443714,JPN
37432,2021-03-12,Japan,confirmed,444977,JPN
37433,2021-03-13,Japan,confirmed,446312,JPN
37434,2021-03-14,Japan,confirmed,447287,JPN
37435,2021-03-15,Japan,confirmed,448000,JPN
37436,2021-03-16,Japan,confirmed,449142,JPN
37437,2021-03-17,Japan,confirmed,450687,JPN
37438,2021-03-18,Japan,confirmed,452147,JPN
37439,2021-03-19,Japan,confirmed,453616,JPN
37440,2021-03-20,Japan,confirmed,455212,JPN
37441,2021-03-21,Japan,confirmed,456318,JPN
37442,2021-03-22,Japan,confirmed,457104,JPN
37443,2021-03-23,Japan,confirmed,458621,JPN
37444,2021-03-24,Japan,confirmed,460595,JPN
37445,2021-03-25,Japan,confirmed,462506,JPN
37446,2021-03-26,Japan,confirmed,464483,JPN
37447,2021-03-27,Japan,confirmed,466563,JPN
37448,2021-03-28,Japan,confirmed,468346,JPN
37449,2021-03-29,Japan,confirmed,469636,JPN
37450,2021-03-30,Japan,confirmed,471777,JPN
37451,2021-03-31,Japan,confirmed,474641,JPN
37452,2021-04-01,Japan,confirmed,477239,JPN
37453,2021-04-02,Japan,confirmed,479953,JPN
37454,2021-04-03,Japan,confirmed,482704,JPN
37455,2021-04-04,Japan,confirmed,485226,JPN
37456,2021-04-05,Japan,confirmed,486792,JPN
37457,2021-04-06,Japan,confirmed,489407,JPN
37458,2021-04-07,Japan,confirmed,492860,JPN
37459,2021-04-08,Japan,confirmed,496351,JPN
37460,2021-04-09,Japan,confirmed,499831,JPN
37461,2021-04-10,Japan,confirmed,503537,JPN
37462,2021-04-11,Japan,confirmed,506237,JPN
37463,2021-04-12,Japan,confirmed,508350,JPN
37464,2021-04-13,Japan,confirmed,511799,JPN
37465,2021-04-14,Japan,confirmed,517281,JPN
37466,2021-04-15,Japan,confirmed,521796,JPN
37467,2021-04-16,Japan,confirmed,526307,JPN
37468,2021-04-17,Japan,confirmed,531109,JPN
37469,2021-04-18,Japan,confirmed,535220,JPN
37470,2021-04-19,Japan,confirmed,537494,JPN
37471,2021-04-20,Japan,confirmed,542467,JPN
37472,2021-04-21,Japan,confirmed,547836,JPN
37473,2021-04-22,Japan,confirmed,553362,JPN
37474,2020-01-22,Jordan,confirmed,0,JOR
37475,2020-01-23,Jordan,confirmed,0,JOR
37476,2020-01-24,Jordan,confirmed,0,JOR
37477,2020-01-25,Jordan,confirmed,0,JOR
37478,2020-01-26,Jordan,confirmed,0,JOR
37479,2020-01-27,Jordan,confirmed,0,JOR
37480,2020-01-28,Jordan,confirmed,0,JOR
37481,2020-01-29,Jordan,confirmed,0,JOR
37482,2020-01-30,Jordan,confirmed,0,JOR
37483,2020-01-31,Jordan,confirmed,0,JOR
37484,2020-02-01,Jordan,confirmed,0,JOR
37485,2020-02-02,Jordan,confirmed,0,JOR
37486,2020-02-03,Jordan,confirmed,0,JOR
37487,2020-02-04,Jordan,confirmed,0,JOR
37488,2020-02-05,Jordan,confirmed,0,JOR
37489,2020-02-06,Jordan,confirmed,0,JOR
37490,2020-02-07,Jordan,confirmed,0,JOR
